race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;10K;NA;NA;F5447;NA;NA;"NA";"DNK";1971;W;W40;NA;"01:10:52";"NA";40;70.8667;NA
21k;complete;NA;19051;15078;NA;NA;"Rennsteiglaufverein e.V.";"DEU";1957;M;M50;1634;"02:39:47";"02:45:28";54;159.7833;165.4667
21k;10K;NA;NA;15078;NA;NA;"Rennsteiglaufverein e.V.";"DEU";1957;M;M50;NA;"01:09:15";"NA";54;69.25;NA
21k;complete;NA;19052;F6537;NA;NA;"NA";"DEU";1973;W;W35;720;"02:39:48";"02:59:55";38;159.8;179.9167
21k;10K;NA;NA;F6537;NA;NA;"NA";"DEU";1973;W;W35;NA;"01:14:02";"NA";38;74.0333;NA
21k;complete;NA;19053;17961;NA;NA;"NA";"DEU";1964;M;M45;2597;"02:39:49";"03:00:25";47;159.8167;180.4167
21k;10K;NA;NA;17961;NA;NA;"NA";"DEU";1964;M;M45;NA;"01:08:11";"NA";47;68.1833;NA
21k;complete;NA;19054;10092;NA;NA;"NA";"DEU";1961;M;M50;1635;"02:39:49";"03:05:37";50;159.8167;185.6167
21k;10K;NA;NA;10092;NA;NA;"NA";"DEU";1961;M;M50;NA;"01:07:20";"NA";50;67.3333;NA
21k;complete;NA;19055;587;NA;NA;"NA";"DEU";1940;M;M70;108;"02:39:50";"02:55:20";71;159.8333;175.3333
21k;10K;NA;NA;587;NA;NA;"NA";"DEU";1940;M;M70;NA;"01:11:37";"NA";71;71.6167;NA
21k;complete;NA;19056;F5483;NA;NA;"Moll Marzipan Gmbh";"DEU";1974;W;W35;721;"02:39:51";"03:03:55";37;159.85;183.9167
21k;10K;NA;NA;F5483;NA;NA;"Moll Marzipan Gmbh";"DEU";1974;W;W35;NA;"01:11:33";"NA";37;71.55;NA
21k;complete;NA;19057;18955;NA;NA;"NA";"DNK";1953;M;M55;869;"02:39:51";"02:57:58";58;159.85;177.9667
21k;10K;NA;NA;18955;NA;NA;"NA";"DNK";1953;M;M55;NA;"01:06:09";"NA";58;66.15;NA
21k;complete;NA;19058;F6378;NA;NA;"NA";"DEU";1984;W;WH;1058;"02:39:53";"03:00:34";27;159.8833;180.5667
21k;10K;NA;NA;F6378;NA;NA;"NA";"DEU";1984;W;WH;NA;"01:07:39";"NA";27;67.65;NA
21k;complete;NA;19059;10273;NA;NA;"NA";"DEU";1963;M;M45;2598;"02:39:53";"03:01:16";48;159.8833;181.2667
21k;10K;NA;NA;10273;NA;NA;"NA";"DEU";1963;M;M45;NA;"01:08:18";"NA";48;68.3;NA
21k;complete;NA;19060;12210;NA;NA;"NA";"ITA";1953;M;M55;870;"02:39:53";"03:03:51";58;159.8833;183.85
21k;10K;NA;NA;12210;NA;NA;"NA";"ITA";1953;M;M55;NA;"01:14:32";"NA";58;74.5333;NA
21k;complete;NA;19061;6462;NA;NA;"NA";"DEU";1972;M;M35;1585;"02:39:54";"02:56:35";39;159.9;176.5833
21k;10K;NA;NA;6462;NA;NA;"NA";"DEU";1972;M;M35;NA;"01:17:16";"NA";39;77.2667;NA
21k;complete;NA;19062;F4426;NA;NA;"NA";"DEU";1979;W;W30;780;"02:39:54";"02:56:35";32;159.9;176.5833
21k;10K;NA;NA;F4426;NA;NA;"NA";"DEU";1979;W;W30;NA;"01:17:17";"NA";32;77.2833;NA
21k;complete;NA;19063;F7422;NA;NA;"Augathonis Hannover";"DEU";1957;W;W50;648;"02:39:54";"02:55:22";54;159.9;175.3667
21k;10K;NA;NA;F7422;NA;NA;"Augathonis Hannover";"DEU";1957;W;W50;NA;"01:10:28";"NA";54;70.4667;NA
21k;complete;NA;19064;F8192;NA;NA;"NA";"DEU";1962;W;W45;1055;"02:39:55";"02:57:36";49;159.9167;177.6
21k;10K;NA;NA;F8192;NA;NA;"NA";"DEU";1962;W;W45;NA;"01:12:38";"NA";49;72.6333;NA
21k;complete;NA;19065;F3189;NA;NA;"Massagepraxis Hohstadt";"DEU";1957;W;W50;649;"02:39:55";"03:00:00";54;159.9167;180
21k;10K;NA;NA;F3189;NA;NA;"Massagepraxis Hohstadt";"DEU";1957;W;W50;NA;"01:10:50";"NA";54;70.8333;NA
21k;complete;NA;19066;F1644;NA;NA;"NA";"DEU";1963;W;W45;1056;"02:39:55";"03:00:01";48;159.9167;180.0167
21k;10K;NA;NA;F1644;NA;NA;"NA";"DEU";1963;W;W45;NA;"01:10:50";"NA";48;70.8333;NA
21k;complete;NA;19067;F7976;NA;NA;"NA";"DNK";1975;W;W35;722;"02:39:57";"02:55:33";36;159.95;175.55
21k;10K;NA;NA;F7976;NA;NA;"NA";"DNK";1975;W;W35;NA;"01:09:29";"NA";36;69.4833;NA
21k;complete;NA;19068;19376;NA;NA;"Moll Marzipan GmbH";"DEU";1985;M;MH;1831;"02:39:57";"03:02:46";26;159.95;182.7667
21k;10K;NA;NA;19376;NA;NA;"Moll Marzipan GmbH";"DEU";1985;M;MH;NA;"01:05:23";"NA";26;65.3833;NA
21k;complete;NA;19069;13868;NA;NA;"NA";"DEU";1958;M;M50;1636;"02:39:57";"02:58:45";53;159.95;178.75
21k;10K;NA;NA;13868;NA;NA;"NA";"DEU";1958;M;M50;NA;"01:10:13";"NA";53;70.2167;NA
21k;complete;NA;19070;10477;NA;NA;"NA";"DEU";1966;M;M45;2599;"02:39:58";"02:57:36";45;159.9667;177.6
21k;10K;NA;NA;10477;NA;NA;"NA";"DEU";1966;M;M45;NA;"01:13:39";"NA";45;73.65;NA
21k;complete;NA;19070;8614;NA;NA;"NA";"DEU";1957;M;M50;1637;"02:39:58";"03:04:50";54;159.9667;184.8333
21k;10K;NA;NA;8614;NA;NA;"NA";"DEU";1957;M;M50;NA;"01:08:14";"NA";54;68.2333;NA
21k;complete;NA;19072;F7913;NA;NA;"NA";"DEU";1954;W;W55;274;"02:39:59";"03:00:27";57;159.9833;180.45
21k;10K;NA;NA;F7913;NA;NA;"NA";"DEU";1954;W;W55;NA;"01:14:32";"NA";57;74.5333;NA
21k;complete;NA;19073;F885;NA;NA;"NA";"DEU";1956;W;W55;275;"02:40:00";"02:57:07";55;160;177.1167
21k;10K;NA;NA;F885;NA;NA;"NA";"DEU";1956;W;W55;NA;"01:13:10";"NA";55;73.1667;NA
21k;complete;NA;19074;F5960;NA;NA;"Wpp";"DEU";1975;W;W35;723;"02:40:00";"03:00:59";36;160;180.9833
21k;10K;NA;NA;F5960;NA;NA;"Wpp";"DEU";1975;W;W35;NA;"01:13:13";"NA";36;73.2167;NA
21k;complete;NA;19075;F4003;NA;NA;"NA";"DEU";1981;W;W30;781;"02:40:01";"03:04:58";30;160.0167;184.9667
21k;10K;NA;NA;F4003;NA;NA;"NA";"DEU";1981;W;W30;NA;"01:08:10";"NA";30;68.1667;NA
21k;complete;NA;19076;8166;NA;NA;"SSC Hanau-Rodenbach";"DEU";1974;M;M35;1586;"02:40:01";"03:04:58";37;160.0167;184.9667
21k;10K;NA;NA;8166;NA;NA;"SSC Hanau-Rodenbach";"DEU";1974;M;M35;NA;"01:08:10";"NA";37;68.1667;NA
21k;complete;NA;19077;F7560;NA;NA;"NA";"DEU";1970;W;W40;937;"02:40:02";"02:56:20";41;160.0333;176.3333
21k;10K;NA;NA;F7560;NA;NA;"NA";"DEU";1970;W;W40;NA;"01:11:37";"NA";41;71.6167;NA
21k;complete;NA;19078;16280;NA;NA;"Sport Für Spenden";"AUT";1970;M;M40;2284;"02:40:04";"02:42:52";41;160.0667;162.8667
21k;10K;NA;NA;16280;NA;NA;"Sport Für Spenden";"AUT";1970;M;M40;NA;"00:42:37";"NA";41;42.6167;NA
21k;complete;NA;19079;F461;NA;NA;"Lt Saaler Mühle";"DEU";1958;W;W50;650;"02:40:04";"02:58:00";53;160.0667;178
21k;10K;NA;NA;F461;NA;NA;"Lt Saaler Mühle";"DEU";1958;W;W50;NA;"01:11:12";"NA";53;71.2;NA
21k;complete;NA;19080;F6944;NA;NA;"NA";"DEU";1948;W;W60;102;"02:40:05";"03:00:54";63;160.0833;180.9
21k;10K;NA;NA;F6944;NA;NA;"NA";"DEU";1948;W;W60;NA;"01:14:23";"NA";63;74.3833;NA
21k;complete;NA;19081;F1103;NA;NA;"NA";"NLD";1968;W;W40;938;"02:40:06";"03:06:12";43;160.1;186.2
21k;10K;NA;NA;F1103;NA;NA;"NA";"NLD";1968;W;W40;NA;"01:10:40";"NA";43;70.6667;NA
21k;complete;NA;19082;13435;NA;NA;"NA";"DEU";1977;M;M30;1639;"02:40:06";"03:04:12";34;160.1;184.2
21k;10K;NA;NA;13435;NA;NA;"NA";"DEU";1977;M;M30;NA;"01:10:42";"NA";34;70.7;NA
21k;complete;NA;19083;F2902;NA;NA;"NA";"DEU";1970;W;W40;939;"02:40:07";"02:58:44";41;160.1167;178.7333
21k;10K;NA;NA;F2902;NA;NA;"NA";"DEU";1970;W;W40;NA;"01:08:25";"NA";41;68.4167;NA
21k;complete;NA;19084;F3136;NA;NA;"Marathon Travel Club";"DNK";1957;W;W50;651;"02:40:07";"02:56:36";54;160.1167;176.6
21k;10K;NA;NA;F3136;NA;NA;"Marathon Travel Club";"DNK";1957;W;W50;NA;"01:10:59";"NA";54;70.9833;NA
21k;complete;NA;19085;F5722;NA;NA;"NA";"DEU";1966;W;W45;1057;"02:40:08";"02:58:12";45;160.1333;178.2
21k;10K;NA;NA;F5722;NA;NA;"NA";"DEU";1966;W;W45;NA;"01:15:24";"NA";45;75.4;NA
21k;complete;NA;19086;14604;NA;NA;"ITDZ Berlin";"DEU";1957;M;M50;1638;"02:40:08";"03:04:56";54;160.1333;184.9333
21k;10K;NA;NA;14604;NA;NA;"ITDZ Berlin";"DEU";1957;M;M50;NA;"01:09:08";"NA";54;69.1333;NA
21k;complete;NA;19087;15920;NA;NA;"NA";"DEU";1987;M;MH;1832;"02:40:10";"02:47:52";24;160.1667;167.8667
21k;10K;NA;NA;15920;NA;NA;"NA";"DEU";1987;M;MH;NA;"01:08:51";"NA";24;68.85;NA
21k;complete;NA;19088;F4082;NA;NA;"NA";"DEU";1989;W;WH;1059;"02:40:10";"02:47:52";22;160.1667;167.8667
21k;10K;NA;NA;F4082;NA;NA;"NA";"DEU";1989;W;WH;NA;"01:08:52";"NA";22;68.8667;NA
21k;complete;NA;19089;F6848;NA;NA;"NA";"DEU";1980;W;W30;782;"02:40:10";"03:03:18";31;160.1667;183.3
21k;10K;NA;NA;F6848;NA;NA;"NA";"DEU";1980;W;W30;NA;"01:14:10";"NA";31;74.1667;NA
21k;complete;NA;19090;F4275;NA;NA;"NA";"DEU";1981;W;W30;783;"02:40:10";"03:03:18";30;160.1667;183.3
21k;10K;NA;NA;F4275;NA;NA;"NA";"DEU";1981;W;W30;NA;"01:14:10";"NA";30;74.1667;NA
21k;complete;NA;19091;F6062;NA;NA;"SCC Berlin";"DEU";1956;W;W55;276;"02:40:11";"03:03:49";55;160.1833;183.8167
21k;10K;NA;NA;F6062;NA;NA;"SCC Berlin";"DEU";1956;W;W55;NA;"01:08:49";"NA";55;68.8167;NA
21k;complete;NA;19091;3474;NA;NA;"NA";"DEU";1960;M;M50;1639;"02:40:11";"03:03:49";51;160.1833;183.8167
21k;10K;NA;NA;3474;NA;NA;"NA";"DEU";1960;M;M50;NA;"01:08:49";"NA";51;68.8167;NA
21k;complete;NA;19093;F6756;NA;NA;"NA";"DEU";1995;W;WJB;24;"02:40:12";"03:01:29";16;160.2;181.4833
21k;10K;NA;NA;F6756;NA;NA;"NA";"DEU";1995;W;WJB;NA;"01:12:08";"NA";16;72.1333;NA
21k;complete;NA;19094;F5155;NA;NA;"Potsdamer Laufclub";"DEU";1966;W;W45;1058;"02:40:13";"03:03:49";45;160.2167;183.8167
21k;10K;NA;NA;F5155;NA;NA;"Potsdamer Laufclub";"DEU";1966;W;W45;NA;"01:09:32";"NA";45;69.5333;NA
21k;complete;NA;19095;15602;NA;NA;"Fu Berlin";"DEU";1966;M;M45;2600;"02:40:13";"03:01:31";45;160.2167;181.5167
21k;10K;NA;NA;15602;NA;NA;"Fu Berlin";"DEU";1966;M;M45;NA;"01:12:07";"NA";45;72.1167;NA
21k;complete;NA;19096;F1834;NA;NA;"Marathon Travel Club";"DNK";1963;W;W45;1059;"02:40:13";"02:47:15";48;160.2167;167.25
21k;10K;NA;NA;F1834;NA;NA;"Marathon Travel Club";"DNK";1963;W;W45;NA;"01:07:27";"NA";48;67.45;NA
21k;complete;NA;19097;18934;NA;NA;"Marathon Travel Club";"DNK";1960;M;M50;1640;"02:40:13";"02:47:16";51;160.2167;167.2667
21k;10K;NA;NA;18934;NA;NA;"Marathon Travel Club";"DNK";1960;M;M50;NA;"01:07:27";"NA";51;67.45;NA
21k;complete;NA;19098;F3508;NA;NA;"NA";"DNK";1959;W;W50;652;"02:40:13";"02:59:36";52;160.2167;179.6
21k;10K;NA;NA;F3508;NA;NA;"NA";"DNK";1959;W;W50;NA;"01:10:34";"NA";52;70.5667;NA
21k;complete;NA;19099;11228;NA;NA;"NA";"DEU";1942;M;M65;216;"02:40:15";"02:59:02";69;160.25;179.0333
21k;10K;NA;NA;11228;NA;NA;"NA";"DEU";1942;M;M65;NA;"01:07:25";"NA";69;67.4167;NA
21k;complete;NA;19100;F2235;NA;NA;"NA";"DEU";1968;W;W40;940;"02:40:15";"02:59:12";43;160.25;179.2
21k;10K;NA;NA;F2235;NA;NA;"NA";"DEU";1968;W;W40;NA;"01:11:52";"NA";43;71.8667;NA
21k;complete;NA;19101;F2712;NA;NA;"Tsv Stocksee";"DEU";1957;W;W50;653;"02:40:17";"02:58:31";54;160.2833;178.5167
21k;10K;NA;NA;F2712;NA;NA;"Tsv Stocksee";"DEU";1957;W;W50;NA;"01:08:42";"NA";54;68.7;NA
21k;complete;NA;19102;3964;NA;NA;"NA";"DEU";1953;M;M55;871;"02:40:18";"03:03:35";58;160.3;183.5833
21k;10K;NA;NA;3964;NA;NA;"NA";"DEU";1953;M;M55;NA;"01:09:34";"NA";58;69.5667;NA
21k;complete;NA;19103;7056;NA;NA;"NA";"DEU";1971;M;M40;2285;"02:40:19";"03:05:21";40;160.3167;185.35
21k;10K;NA;NA;7056;NA;NA;"NA";"DEU";1971;M;M40;NA;"01:15:00";"NA";40;75;NA
21k;complete;NA;19104;F7888;NA;NA;"NA";"DEU";1963;W;W45;1060;"02:40:19";"03:02:09";48;160.3167;182.15
21k;10K;NA;NA;F7888;NA;NA;"NA";"DEU";1963;W;W45;NA;"01:13:12";"NA";48;73.2;NA
21k;complete;NA;19105;3188;NA;NA;"Blomstervangen Stikkelsbærben";"DNK";1949;M;M60;444;"02:40:20";"03:01:00";62;160.3333;181
21k;10K;NA;NA;3188;NA;NA;"Blomstervangen Stikkelsbærben";"DNK";1949;M;M60;NA;"01:08:16";"NA";62;68.2667;NA
21k;complete;NA;19106;17753;NA;NA;"NA";"DNK";1947;M;M60;445;"02:40:20";"03:06:44";64;160.3333;186.7333
21k;10K;NA;NA;17753;NA;NA;"NA";"DNK";1947;M;M60;NA;"01:07:27";"NA";64;67.45;NA
21k;complete;NA;19107;F493;NA;NA;"Blomstervangen Stikkelsbærben";"DNK";1951;W;W60;103;"02:40:20";"03:01:01";60;160.3333;181.0167
21k;10K;NA;NA;F493;NA;NA;"Blomstervangen Stikkelsbærben";"DNK";1951;W;W60;NA;"01:08:16";"NA";60;68.2667;NA
21k;complete;NA;19108;F6280;NA;NA;"SC Önsbach";"DEU";1963;W;W45;1061;"02:40:20";"03:01:44";48;160.3333;181.7333
21k;10K;NA;NA;F6280;NA;NA;"SC Önsbach";"DEU";1963;W;W45;NA;"01:10:06";"NA";48;70.1;NA
21k;complete;NA;19109;F6379;NA;NA;"NA";"DEU";1986;W;WH;1060;"02:40:21";"03:00:17";25;160.35;180.2833
21k;10K;NA;NA;F6379;NA;NA;"NA";"DEU";1986;W;WH;NA;"01:12:10";"NA";25;72.1667;NA
21k;complete;NA;19110;11474;NA;NA;"NA";"DEU";1967;M;M40;2286;"02:40:21";"03:00:21";44;160.35;180.35
21k;10K;NA;NA;11474;NA;NA;"NA";"DEU";1967;M;M40;NA;"01:05:07";"NA";44;65.1167;NA
21k;complete;NA;19111;14992;NA;NA;"NA";"DEU";1984;M;MH;1833;"02:40:22";"03:00:17";27;160.3667;180.2833
21k;10K;NA;NA;14992;NA;NA;"NA";"DEU";1984;M;MH;NA;"01:12:10";"NA";27;72.1667;NA
21k;complete;NA;19112;F6976;NA;NA;"Laufkollektiv";"DEU";1978;W;W30;784;"02:40:22";"03:07:04";33;160.3667;187.0667
21k;10K;NA;NA;F6976;NA;NA;"Laufkollektiv";"DEU";1978;W;W30;NA;"01:12:50";"NA";33;72.8333;NA
21k;complete;NA;19113;8193;NA;NA;"NA";"DEU";1964;M;M45;2601;"02:40:22";"03:06:39";47;160.3667;186.65
21k;10K;NA;NA;8193;NA;NA;"NA";"DEU";1964;M;M45;NA;"01:13:10";"NA";47;73.1667;NA
21k;complete;NA;19114;F3976;NA;NA;"NA";"DEU";1980;W;W30;785;"02:40:22";"03:02:19";31;160.3667;182.3167
21k;10K;NA;NA;F3976;NA;NA;"NA";"DEU";1980;W;W30;NA;"01:13:14";"NA";31;73.2333;NA
21k;complete;NA;19114;F1612;NA;NA;"NA";"DEU";1967;W;W40;941;"02:40:22";"03:06:39";44;160.3667;186.65
21k;10K;NA;NA;F1612;NA;NA;"NA";"DEU";1967;W;W40;NA;"01:13:11";"NA";44;73.1833;NA
21k;complete;NA;19116;5306;NA;NA;"NA";"DEU";1966;M;M45;2602;"02:40:22";"03:06:39";45;160.3667;186.65
21k;10K;NA;NA;5306;NA;NA;"NA";"DEU";1966;M;M45;NA;"01:13:10";"NA";45;73.1667;NA
21k;complete;NA;19117;5285;NA;NA;"RLG Torpedo Berlin";"DEU";1959;M;M50;1641;"02:40:22";"02:59:20";52;160.3667;179.3333
21k;10K;NA;NA;5285;NA;NA;"RLG Torpedo Berlin";"DEU";1959;M;M50;NA;"01:08:54";"NA";52;68.9;NA
21k;complete;NA;19118;F1252;NA;NA;"NA";"ITA";1964;W;W45;1062;"02:40:23";"02:59:18";47;160.3833;179.3
21k;10K;NA;NA;F1252;NA;NA;"NA";"ITA";1964;W;W45;NA;"01:12:06";"NA";47;72.1;NA
21k;complete;NA;19119;9159;NA;NA;"NA";"DEU";1972;M;M35;1587;"02:40:23";"03:02:13";39;160.3833;182.2167
21k;10K;NA;NA;9159;NA;NA;"NA";"DEU";1972;M;M35;NA;"01:08:01";"NA";39;68.0167;NA
21k;complete;NA;19119;F5819;NA;NA;"Pölking";"DEU";1965;W;W45;1063;"02:40:23";"03:02:51";46;160.3833;182.85
21k;10K;NA;NA;F5819;NA;NA;"Pölking";"DEU";1965;W;W45;NA;"01:13:22";"NA";46;73.3667;NA
21k;complete;NA;19121;8685;NA;NA;"NA";"DEU";1974;M;M35;1588;"02:40:23";"02:57:25";37;160.3833;177.4167
21k;10K;NA;NA;8685;NA;NA;"NA";"DEU";1974;M;M35;NA;"01:09:56";"NA";37;69.9333;NA
21k;complete;NA;19122;5938;NA;NA;"NA";"DEU";1976;M;M35;1589;"02:40:24";"03:01:01";35;160.4;181.0167
21k;10K;NA;NA;5938;NA;NA;"NA";"DEU";1976;M;M35;NA;"01:08:06";"NA";35;68.1;NA
21k;complete;NA;19123;F5357;NA;NA;"NA";"DNK";1964;W;W45;1064;"02:40:25";"02:57:40";47;160.4167;177.6667
21k;10K;NA;NA;F5357;NA;NA;"NA";"DNK";1964;W;W45;NA;"01:07:55";"NA";47;67.9167;NA
21k;complete;NA;19124;F924;NA;NA;"NA";"DEU";1978;W;W30;786;"02:40:26";"02:58:11";33;160.4333;178.1833
21k;10K;NA;NA;F924;NA;NA;"NA";"DEU";1978;W;W30;NA;"01:12:28";"NA";33;72.4667;NA
21k;complete;NA;19125;F4247;NA;NA;"NA";"DEU";1985;W;WH;1061;"02:40:27";"02:56:14";26;160.45;176.2333
21k;10K;NA;NA;F4247;NA;NA;"NA";"DEU";1985;W;WH;NA;"01:08:28";"NA";26;68.4667;NA
21k;complete;NA;19126;F5984;NA;NA;"Marathon Travel Club";"DNK";1949;W;W60;104;"02:40:27";"03:00:39";62;160.45;180.65
21k;10K;NA;NA;F5984;NA;NA;"Marathon Travel Club";"DNK";1949;W;W60;NA;"01:10:13";"NA";62;70.2167;NA
21k;complete;NA;19127;F5339;NA;NA;"Edc Langeskov";"DNK";1971;W;W40;942;"02:40:27";"03:00:39";40;160.45;180.65
21k;10K;NA;NA;F5339;NA;NA;"Edc Langeskov";"DNK";1971;W;W40;NA;"01:10:13";"NA";40;70.2167;NA
21k;complete;NA;19128;F5710;NA;NA;"Blovstrød Løverne";"DNK";1960;W;W50;654;"02:40:27";"03:06:29";51;160.45;186.4833
21k;10K;NA;NA;F5710;NA;NA;"Blovstrød Løverne";"DNK";1960;W;W50;NA;"01:11:47";"NA";51;71.7833;NA
21k;complete;NA;19129;5056;NA;NA;"NA";"DEU";1967;M;M40;2287;"02:40:28";"03:01:03";44;160.4667;181.05
21k;10K;NA;NA;5056;NA;NA;"NA";"DEU";1967;M;M40;NA;"01:09:53";"NA";44;69.8833;NA
21k;complete;NA;19129;F7206;NA;NA;"NA";"DEU";1970;W;W40;943;"02:40:28";"03:01:59";41;160.4667;181.9833
21k;10K;NA;NA;F7206;NA;NA;"NA";"DEU";1970;W;W40;NA;"01:12:28";"NA";41;72.4667;NA
21k;complete;NA;19131;F1358;NA;NA;"Ctg Koblenz";"DEU";1966;W;W45;1065;"02:40:28";"02:57:49";45;160.4667;177.8167
21k;10K;NA;NA;F1358;NA;NA;"Ctg Koblenz";"DEU";1966;W;W45;NA;"01:09:03";"NA";45;69.05;NA
21k;complete;NA;19132;F6960;NA;NA;"NA";"DEU";1974;W;W35;724;"02:40:28";"03:01:59";37;160.4667;181.9833
21k;10K;NA;NA;F6960;NA;NA;"NA";"DEU";1974;W;W35;NA;"01:12:28";"NA";37;72.4667;NA
21k;complete;NA;19133;18862;NA;NA;"Schenker Deutschland AG";"DEU";1977;M;M30;1640;"02:40:30";"03:06:22";34;160.5;186.3667
21k;10K;NA;NA;18862;NA;NA;"Schenker Deutschland AG";"DEU";1977;M;M30;NA;"01:11:25";"NA";34;71.4167;NA
21k;complete;NA;19134;18930;NA;NA;"Schenker Deutschland AG";"DEU";1984;M;MH;1834;"02:40:30";"03:06:22";27;160.5;186.3667
21k;10K;NA;NA;18930;NA;NA;"Schenker Deutschland AG";"DEU";1984;M;MH;NA;"01:11:24";"NA";27;71.4;NA
21k;complete;NA;19135;F4911;NA;NA;"Schenker Deutschland AG";"DEU";1979;W;W30;787;"02:40:30";"03:06:22";32;160.5;186.3667
21k;10K;NA;NA;F4911;NA;NA;"Schenker Deutschland AG";"DEU";1979;W;W30;NA;"01:11:25";"NA";32;71.4167;NA
21k;complete;NA;19136;F6603;NA;NA;"NA";"DEU";1979;W;W30;788;"02:40:31";"03:03:55";32;160.5167;183.9167
21k;10K;NA;NA;F6603;NA;NA;"NA";"DEU";1979;W;W30;NA;"01:11:53";"NA";32;71.8833;NA
21k;complete;NA;19137;12354;NA;NA;"NA";"GBR";1949;M;M60;446;"02:40:32";"03:02:17";62;160.5333;182.2833
21k;10K;NA;NA;12354;NA;NA;"NA";"GBR";1949;M;M60;NA;"01:08:37";"NA";62;68.6167;NA
21k;complete;NA;19138;F5409;NA;NA;"Rot-Runner";"DEU";1982;W;WH;1062;"02:40:32";"03:02:27";29;160.5333;182.45
21k;10K;NA;NA;F5409;NA;NA;"Rot-Runner";"DEU";1982;W;WH;NA;"01:09:40";"NA";29;69.6667;NA
21k;complete;NA;19139;12152;NA;NA;"Polizei Berlin";"DEU";1965;M;M45;2603;"02:40:32";"03:01:47";46;160.5333;181.7833
21k;10K;NA;NA;12152;NA;NA;"Polizei Berlin";"DEU";1965;M;M45;NA;"01:07:43";"NA";46;67.7167;NA
21k;complete;NA;19140;15923;NA;NA;"NA";"DEU";1987;M;MH;1835;"02:40:33";"03:01:23";24;160.55;181.3833
21k;10K;NA;NA;15923;NA;NA;"NA";"DEU";1987;M;MH;NA;"01:05:40";"NA";24;65.6667;NA
21k;complete;NA;19141;F6344;NA;NA;"NA";"NOR";1963;W;W45;1066;"02:40:35";"02:55:58";48;160.5833;175.9667
21k;10K;NA;NA;F6344;NA;NA;"NA";"NOR";1963;W;W45;NA;"01:11:43";"NA";48;71.7167;NA
21k;complete;NA;19142;F8025;NA;NA;"Marathon Ibbenbüren";"DEU";1966;W;W45;1067;"02:40:37";"02:49:56";45;160.6167;169.9333
21k;10K;NA;NA;F8025;NA;NA;"Marathon Ibbenbüren";"DEU";1966;W;W45;NA;"01:06:38";"NA";45;66.6333;NA
21k;complete;NA;19143;14698;NA;NA;"NA";"DEU";1965;M;M45;2604;"02:40:37";"03:06:56";46;160.6167;186.9333
21k;10K;NA;NA;14698;NA;NA;"NA";"DEU";1965;M;M45;NA;"01:07:46";"NA";46;67.7667;NA
21k;complete;NA;19144;F567;NA;NA;"NA";"GBR";1983;W;WH;1063;"02:40:39";"02:56:50";28;160.65;176.8333
21k;10K;NA;NA;F567;NA;NA;"NA";"GBR";1983;W;WH;NA;"01:08:06";"NA";28;68.1;NA
21k;complete;NA;19145;15579;NA;NA;"Laufschule-laufzeit";"DEU";1953;M;M55;872;"02:40:41";"03:05:34";58;160.6833;185.5667
21k;10K;NA;NA;15579;NA;NA;"Laufschule-laufzeit";"DEU";1953;M;M55;NA;"01:12:50";"NA";58;72.8333;NA
21k;complete;NA;19146;14804;NA;NA;"NA";"DEU";1969;M;M40;2288;"02:40:41";"02:59:32";42;160.6833;179.5333
21k;10K;NA;NA;14804;NA;NA;"NA";"DEU";1969;M;M40;NA;"01:09:12";"NA";42;69.2;NA
21k;complete;NA;19147;12448;NA;NA;"Lg Ludwigslust";"DEU";1959;M;M50;1642;"02:40:41";"02:57:16";52;160.6833;177.2667
21k;10K;NA;NA;12448;NA;NA;"Lg Ludwigslust";"DEU";1959;M;M50;NA;"01:09:08";"NA";52;69.1333;NA
21k;complete;NA;19148;F5821;NA;NA;"NA";"DEU";1988;W;WH;1064;"02:40:41";"03:01:07";23;160.6833;181.1167
21k;10K;NA;NA;F5821;NA;NA;"NA";"DEU";1988;W;WH;NA;"01:11:39";"NA";23;71.65;NA
21k;complete;NA;19149;5620;NA;NA;"NA";"DEU";1954;M;M55;873;"02:40:42";"03:01:54";57;160.7;181.9
21k;10K;NA;NA;5620;NA;NA;"NA";"DEU";1954;M;M55;NA;"01:11:06";"NA";57;71.1;NA
21k;complete;NA;19150;F5820;NA;NA;"NA";"DEU";1979;W;W30;789;"02:40:42";"03:01:07";32;160.7;181.1167
21k;10K;NA;NA;F5820;NA;NA;"NA";"DEU";1979;W;W30;NA;"01:11:40";"NA";32;71.6667;NA
21k;complete;NA;19151;10386;NA;NA;"NA";"DEU";1955;M;M55;874;"02:40:42";"02:59:01";56;160.7;179.0167
21k;10K;NA;NA;10386;NA;NA;"NA";"DEU";1955;M;M55;NA;"01:07:23";"NA";56;67.3833;NA
21k;complete;NA;19152;3996;NA;NA;"NA";"DEU";1946;M;M65;217;"02:40:44";"03:06:12";65;160.7333;186.2
21k;10K;NA;NA;3996;NA;NA;"NA";"DEU";1946;M;M65;NA;"01:09:40";"NA";65;69.6667;NA
21k;complete;NA;19153;F7564;NA;NA;"Skokkhopur Hauka";"ISL";1968;W;W40;944;"02:40:44";"02:57:56";43;160.7333;177.9333
21k;10K;NA;NA;F7564;NA;NA;"Skokkhopur Hauka";"ISL";1968;W;W40;NA;"01:14:24";"NA";43;74.4;NA
