race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;10K;NA;NA;13990;NA;NA;"NA";"GER";1984;M;30;NA;"00:43:24";"NA";30;43.4;NA
21k;10K;NA;NA;16029;NA;NA;"NA";"FRA";1980;M;30;NA;"01:05:36";"NA";34;65.6;NA
21k;10K;NA;NA;13807;NA;NA;"NA";"GER";1963;M;50;NA;"01:03:22";"NA";51;63.3667;NA
21k;10K;NA;NA;21221;NA;NA;"NA";"GER";1980;M;30;NA;"00:46:49";"NA";34;46.8167;NA
21k;10K;NA;NA;18378;NA;NA;"NA";"GER";1984;M;30;NA;"00:56:58";"NA";30;56.9667;NA
21k;10K;NA;NA;17594;NA;NA;"Spiele Gut";"GER";1984;M;30;NA;"00:41:32";"NA";30;41.5333;NA
21k;10K;NA;NA;17788;NA;NA;"NA";"GER";1984;M;30;NA;"00:53:27";"NA";30;53.45;NA
21k;10K;NA;NA;20367;NA;NA;"NA";"GER";1983;M;30;NA;"00:50:33";"NA";31;50.55;NA
21k;10K;NA;NA;7171;NA;NA;"Mad Munkees";"GER";1980;M;30;NA;"00:52:14";"NA";34;52.2333;NA
21k;10K;NA;NA;8116;NA;NA;"Grün Weiß Dessau";"GER";1982;M;30;NA;"00:49:32";"NA";32;49.5333;NA
21k;10K;NA;NA;11828;NA;NA;"NA";"POL";1984;M;30;NA;"00:46:05";"NA";30;46.0833;NA
21k;10K;NA;NA;19141;NA;NA;"LG Mauerweg Berlin e.V.";"GER";1980;M;30;NA;"00:46:52";"NA";34;46.8667;NA
21k;10K;NA;NA;10510;NA;NA;"SCS Rugby";"GER";1984;M;30;NA;"00:58:30";"NA";30;58.5;NA
21k;10K;NA;NA;21730;NA;NA;"Truchcik Lubianka";"POL";1981;M;30;NA;"00:35:23";"NA";33;35.3833;NA
21k;10K;NA;NA;14470;NA;NA;"NA";"GER";1983;M;30;NA;"00:51:36";"NA";31;51.6;NA
21k;10K;NA;NA;12955;NA;NA;"NA";"GER";1982;M;30;NA;"00:48:44";"NA";32;48.7333;NA
21k;10K;NA;NA;3302;NA;NA;"NA";"GER";1962;M;50;NA;"00:45:19";"NA";52;45.3167;NA
21k;10K;NA;NA;7680;NA;NA;"NA";"GER";1984;M;30;NA;"01:07:45";"NA";30;67.75;NA
21k;10K;NA;NA;19851;NA;NA;"Winston Runners";"GBR";1982;M;30;NA;"00:49:10";"NA";32;49.1667;NA
21k;10K;NA;NA;19714;NA;NA;"NA";"GER";1983;M;30;NA;"01:01:45";"NA";31;61.75;NA
21k;10K;NA;NA;20929;NA;NA;"NA";"GER";1980;M;30;NA;"00:50:20";"NA";34;50.3333;NA
21k;10K;NA;NA;21107;NA;NA;"TSV Urbach";"GER";1983;M;30;NA;"00:52:18";"NA";31;52.3;NA
21k;10K;NA;NA;4081;NA;NA;"NA";"GER";1981;M;30;NA;"00:52:05";"NA";33;52.0833;NA
21k;10K;NA;NA;3092;NA;NA;"NA";"GER";1962;M;50;NA;"00:55:46";"NA";52;55.7667;NA
21k;10K;NA;NA;18945;NA;NA;"NA";"GER";1983;M;30;NA;"01:12:59";"NA";31;72.9833;NA
21k;10K;NA;NA;17375;NA;NA;"NA";"GER";1982;M;30;NA;"01:16:02";"NA";32;76.0333;NA
21k;10K;NA;NA;5653;NA;NA;"St Helens Striders";"GBR";1983;M;30;NA;"01:03:37";"NA";31;63.6167;NA
21k;10K;NA;NA;18291;NA;NA;"NA";"GER";1983;M;30;NA;"00:40:52";"NA";31;40.8667;NA
21k;10K;NA;NA;20258;NA;NA;"NA";"ITA";1984;M;30;NA;"01:05:19";"NA";30;65.3167;NA
21k;10K;NA;NA;12260;NA;NA;"NA";"GER";1984;M;30;NA;"00:36:34";"NA";30;36.5667;NA
21k;10K;NA;NA;4810;NA;NA;"Karl Nevall e.V.";"GER";1980;M;30;NA;"00:58:14";"NA";34;58.2333;NA
21k;10K;NA;NA;20870;NA;NA;"NA";"GER";1964;M;50;NA;"00:53:11";"NA";50;53.1833;NA
21k;10K;NA;NA;16943;NA;NA;"NA";"GER";1983;M;30;NA;"00:48:08";"NA";31;48.1333;NA
21k;10K;NA;NA;16261;NA;NA;"NA";"GER";1982;M;30;NA;"00:54:17";"NA";32;54.2833;NA
21k;10K;NA;NA;10360;NA;NA;"NA";"GER";1980;M;30;NA;"00:57:52";"NA";34;57.8667;NA
21k;10K;NA;NA;4903;NA;NA;"NA";"GER";1982;M;30;NA;"00:48:26";"NA";32;48.4333;NA
21k;10K;NA;NA;14440;NA;NA;"BEOS";"GER";1981;M;30;NA;"00:55:45";"NA";33;55.75;NA
21k;10K;NA;NA;4473;NA;NA;"NA";"GER";1981;M;30;NA;"00:43:02";"NA";33;43.0333;NA
21k;10K;NA;NA;13053;NA;NA;"NA";"GER";1964;M;50;NA;"01:05:28";"NA";50;65.4667;NA
21k;10K;NA;NA;21770;NA;NA;"NA";"GER";1982;M;30;NA;"00:52:42";"NA";32;52.7;NA
21k;10K;NA;NA;19276;NA;NA;"NA";"GBR";1981;M;30;NA;"01:03:14";"NA";33;63.2333;NA
21k;10K;NA;NA;7935;NA;NA;"NA";"GER";1980;M;30;NA;"00:59:59";"NA";34;59.9833;NA
21k;10K;NA;NA;10967;NA;NA;"NA";"GER";1981;M;30;NA;"00:43:53";"NA";33;43.8833;NA
21k;10K;NA;NA;6354;NA;NA;"NA";"GER";1980;M;30;NA;"00:55:39";"NA";34;55.65;NA
21k;10K;NA;NA;14039;NA;NA;"NA";"GER";1984;M;30;NA;"00:49:46";"NA";30;49.7667;NA
21k;10K;NA;NA;15980;NA;NA;"Bernauer Lauffreunde";"GER";1980;M;30;NA;"00:43:18";"NA";34;43.3;NA
21k;10K;NA;NA;20652;NA;NA;"Trots";"GBR";1960;M;50;NA;"00:52:08";"NA";54;52.1333;NA
21k;10K;NA;NA;12423;NA;NA;"NA";"ESP";1981;M;30;NA;"00:56:04";"NA";33;56.0667;NA
21k;10K;NA;NA;15855;NA;NA;"NA";"ESP";1981;M;30;NA;"00:56:03";"NA";33;56.05;NA
21k;10K;NA;NA;18188;NA;NA;"Berliner Kurvenrollsportverein";"GER";1982;M;30;NA;"00:52:09";"NA";32;52.15;NA
21k;10K;NA;NA;6553;NA;NA;"Bundespolizei BER";"GER";1980;M;30;NA;"00:39:16";"NA";34;39.2667;NA
21k;10K;NA;NA;14751;NA;NA;"NA";"GER";1964;M;50;NA;"00:52:33";"NA";50;52.55;NA
21k;10K;NA;NA;7012;NA;NA;"NA";"GER";1981;M;30;NA;"00:54:07";"NA";33;54.1167;NA
21k;10K;NA;NA;6495;NA;NA;"NA";"GER";1982;M;30;NA;"01:00:02";"NA";32;60.0333;NA
21k;10K;NA;NA;13432;NA;NA;"NA";"GER";1982;M;30;NA;"00:54:34";"NA";32;54.5667;NA
21k;10K;NA;NA;21034;NA;NA;"NA";"GER";1981;M;30;NA;"00:55:19";"NA";33;55.3167;NA
21k;10K;NA;NA;17707;NA;NA;"NA";"GER";1984;M;30;NA;"00:53:28";"NA";30;53.4667;NA
21k;10K;NA;NA;6172;NA;NA;"Podistica";"ITA";1981;M;30;NA;"00:59:19";"NA";33;59.3167;NA
21k;10K;NA;NA;8861;NA;NA;"NA";"GER";1982;M;30;NA;"01:01:07";"NA";32;61.1167;NA
21k;10K;NA;NA;1723;NA;NA;"Fes Fossil";"GER";1962;M;50;NA;"00:48:52";"NA";52;48.8667;NA
21k;10K;NA;NA;18852;NA;NA;"NA";"NED";1984;M;30;NA;"00:42:50";"NA";30;42.8333;NA
21k;10K;NA;NA;12186;NA;NA;"NA";"GER";1982;M;30;NA;"00:47:52";"NA";32;47.8667;NA
21k;10K;NA;NA;7194;NA;NA;"NA";"GER";1980;M;30;NA;"00:51:09";"NA";34;51.15;NA
21k;10K;NA;NA;9730;NA;NA;"NA";"GER";1982;M;30;NA;"00:45:36";"NA";32;45.6;NA
21k;10K;NA;NA;8852;NA;NA;"NA";"FRA";1984;M;30;NA;"00:57:37";"NA";30;57.6167;NA
21k;10K;NA;NA;18503;NA;NA;"Team Italia Road RUNNERS";"ITA";1982;M;30;NA;"00:40:52";"NA";32;40.8667;NA
21k;10K;NA;NA;12954;NA;NA;"NA";"GER";1983;M;30;NA;"01:05:56";"NA";31;65.9333;NA
21k;10K;NA;NA;10201;NA;NA;"NA";"GBR";1983;M;30;NA;"01:01:09";"NA";31;61.15;NA
21k;10K;NA;NA;21396;NA;NA;"Läuferin Sucht Läufer";"GER";1960;M;50;NA;"00:48:32";"NA";54;48.5333;NA
21k;10K;NA;NA;20647;NA;NA;"NA";"GER";1984;M;30;NA;"00:58:33";"NA";30;58.55;NA
21k;10K;NA;NA;12722;NA;NA;"NA";"GER";1981;M;30;NA;"01:05:50";"NA";33;65.8333;NA
21k;10K;NA;NA;18046;NA;NA;"Sv Wiesenfelden";"GER";1982;M;30;NA;"00:55:06";"NA";32;55.1;NA
21k;10K;NA;NA;20829;NA;NA;"FSV Hansa 07 Berlin e.V.";"GER";1980;M;30;NA;"00:42:50";"NA";34;42.8333;NA
21k;10K;NA;NA;15056;NA;NA;"NA";"IRL";1982;M;30;NA;"01:03:45";"NA";32;63.75;NA
21k;10K;NA;NA;10531;NA;NA;"BSG Spielbank";"GER";1980;M;30;NA;"01:04:01";"NA";34;64.0167;NA
21k;10K;NA;NA;21514;NA;NA;"NA";"GER";1982;M;30;NA;"00:54:24";"NA";32;54.4;NA
21k;10K;NA;NA;7025;NA;NA;"NA";"GER";1964;M;50;NA;"00:44:33";"NA";50;44.55;NA
21k;10K;NA;NA;9535;NA;NA;"NA";"GER";1981;M;30;NA;"00:58:18";"NA";33;58.3;NA
21k;10K;NA;NA;11020;NA;NA;"NA";"GER";1980;M;30;NA;"00:51:35";"NA";34;51.5833;NA
21k;10K;NA;NA;8305;NA;NA;"NA";"GER";1981;M;30;NA;"00:46:38";"NA";33;46.6333;NA
21k;10K;NA;NA;13416;NA;NA;"NA";"NED";1983;M;30;NA;"00:48:48";"NA";31;48.8;NA
21k;10K;NA;NA;17630;NA;NA;"Lauf mit Markus";"GER";1984;M;30;NA;"00:45:51";"NA";30;45.85;NA
21k;10K;NA;NA;7626;NA;NA;"HSP Münster Laufteam";"GER";1982;M;30;NA;"00:46:27";"NA";32;46.45;NA
21k;10K;NA;NA;19127;NA;NA;"TUS Klingetal";"GER";1982;M;30;NA;"00:53:15";"NA";32;53.25;NA
21k;10K;NA;NA;21126;NA;NA;"NA";"GER";1984;M;30;NA;"00:43:47";"NA";30;43.7833;NA
21k;10K;NA;NA;16673;NA;NA;"NA";"GER";1981;M;30;NA;"00:54:54";"NA";33;54.9;NA
21k;10K;NA;NA;19433;NA;NA;"NA";"GER";1984;M;30;NA;"01:01:06";"NA";30;61.1;NA
21k;10K;NA;NA;19416;NA;NA;"NA";"GER";1983;M;30;NA;"00:54:14";"NA";31;54.2333;NA
21k;10K;NA;NA;4189;NA;NA;"NA";"NED";1984;M;30;NA;"00:52:59";"NA";30;52.9833;NA
21k;10K;NA;NA;18848;NA;NA;"NA";"POL";1982;M;30;NA;"00:52:53";"NA";32;52.8833;NA
21k;10K;NA;NA;8411;NA;NA;"NA";"GER";1984;M;30;NA;"00:47:46";"NA";30;47.7667;NA
21k;10K;NA;NA;19511;NA;NA;"NA";"NED";1984;M;30;NA;"00:52:58";"NA";30;52.9667;NA
21k;10K;NA;NA;14670;NA;NA;"Multisport-Adventure-Team";"GER";1983;M;30;NA;"00:52:56";"NA";31;52.9333;NA
21k;10K;NA;NA;19760;NA;NA;"NA";"GER";1983;M;30;NA;"00:49:45";"NA";31;49.75;NA
21k;10K;NA;NA;15719;NA;NA;"USV Erfurt";"GER";1984;M;30;NA;"00:48:15";"NA";30;48.25;NA
21k;10K;NA;NA;13477;NA;NA;"NA";"EGY";1981;M;30;NA;"01:16:08";"NA";33;76.1333;NA
21k;10K;NA;NA;7260;NA;NA;"NA";"GER";1982;M;30;NA;"00:51:13";"NA";32;51.2167;NA
21k;10K;NA;NA;10932;NA;NA;"Westend 01";"GER";1963;M;50;NA;"00:56:05";"NA";51;56.0833;NA
21k;10K;NA;NA;10341;NA;NA;"NA";"GER";1981;M;30;NA;"00:54:35";"NA";33;54.5833;NA
21k;10K;NA;NA;4648;NA;NA;"Run Pack Berlin";"ITA";1983;M;30;NA;"00:48:02";"NA";31;48.0333;NA
21k;10K;NA;NA;13449;NA;NA;"NA";"ITA";1981;M;30;NA;"00:45:14";"NA";33;45.2333;NA
21k;10K;NA;NA;20253;NA;NA;"NA";"POL";1982;M;30;NA;"01:03:06";"NA";32;63.1;NA
21k;10K;NA;NA;14586;NA;NA;"NA";"GBR";1984;M;30;NA;"00:42:44";"NA";30;42.7333;NA
21k;10K;NA;NA;21161;NA;NA;"NA";"POL";1984;M;30;NA;"00:57:00";"NA";30;57;NA
21k;10K;NA;NA;19018;NA;NA;"NA";"GER";1980;M;30;NA;"00:52:19";"NA";34;52.3167;NA
21k;10K;NA;NA;4185;NA;NA;"NA";"GER";1982;M;30;NA;"00:42:48";"NA";32;42.8;NA
21k;10K;NA;NA;16948;NA;NA;"NA";"NED";1983;M;30;NA;"00:56:12";"NA";31;56.2;NA
21k;10K;NA;NA;10119;NA;NA;"NA";"NED";1983;M;30;NA;"00:56:13";"NA";31;56.2167;NA
21k;10K;NA;NA;5407;NA;NA;"NA";"NED";1983;M;30;NA;"00:45:32";"NA";31;45.5333;NA
21k;10K;NA;NA;4938;NA;NA;"NA";"GER";1983;M;30;NA;"00:54:21";"NA";31;54.35;NA
21k;10K;NA;NA;16093;NA;NA;"NA";"GER";1981;M;30;NA;"00:53:09";"NA";33;53.15;NA
21k;10K;NA;NA;18951;NA;NA;"NA";"DEN";1963;M;50;NA;"01:03:08";"NA";51;63.1333;NA
21k;10K;NA;NA;16626;NA;NA;"NA";"GER";1981;M;30;NA;"01:08:31";"NA";33;68.5167;NA
21k;10K;NA;NA;8440;NA;NA;"NA";"FRA";1982;M;30;NA;"00:48:17";"NA";32;48.2833;NA
21k;10K;NA;NA;14200;NA;NA;"Alstom Power Team";"GER";1980;M;30;NA;"00:48:39";"NA";34;48.65;NA
21k;10K;NA;NA;21541;NA;NA;"Run Dem Crew";"GBR";1982;M;30;NA;"00:47:46";"NA";32;47.7667;NA
21k;10K;NA;NA;10798;NA;NA;"NA";"GER";1984;M;30;NA;"00:41:00";"NA";30;41;NA
21k;10K;NA;NA;5590;NA;NA;"NA";"GER";1984;M;30;NA;"00:55:44";"NA";30;55.7333;NA
21k;10K;NA;NA;18879;NA;NA;"Long Distance";"GER";1960;M;50;NA;"00:54:04";"NA";54;54.0667;NA
21k;10K;NA;NA;7693;NA;NA;"NA";"GER";1983;M;30;NA;"00:57:14";"NA";31;57.2333;NA
21k;10K;NA;NA;21282;NA;NA;"NA";"GER";1983;M;30;NA;"00:49:46";"NA";31;49.7667;NA
21k;10K;NA;NA;16905;NA;NA;"NA";"GER";1984;M;30;NA;"00:50:31";"NA";30;50.5167;NA
21k;10K;NA;NA;5659;NA;NA;"NA";"NED";1981;M;30;NA;"00:52:03";"NA";33;52.05;NA
21k;10K;NA;NA;13899;NA;NA;"Lüneburger SV";"GER";1983;M;30;NA;"00:45:08";"NA";31;45.1333;NA
21k;10K;NA;NA;10179;NA;NA;"NA";"GER";1984;M;30;NA;"00:58:11";"NA";30;58.1833;NA
21k;10K;NA;NA;14309;NA;NA;"NA";"ITA";1981;M;30;NA;"00:51:38";"NA";33;51.6333;NA
21k;10K;NA;NA;11016;NA;NA;"NA";"GER";1982;M;30;NA;"00:53:51";"NA";32;53.85;NA
21k;10K;NA;NA;8228;NA;NA;"NA";"GER";1981;M;30;NA;"00:51:28";"NA";33;51.4667;NA
21k;10K;NA;NA;10640;NA;NA;"Vs Leipzig";"GER";1963;M;50;NA;"00:50:59";"NA";51;50.9833;NA
21k;10K;NA;NA;8219;NA;NA;"NA";"GER";1980;M;30;NA;"01:01:57";"NA";34;61.95;NA
21k;10K;NA;NA;17648;NA;NA;"NA";"GER";1980;M;30;NA;"00:59:38";"NA";34;59.6333;NA
21k;10K;NA;NA;7080;NA;NA;"Fitness First Germany GmbH";"GER";1980;M;30;NA;"00:57:14";"NA";34;57.2333;NA
21k;10K;NA;NA;18367;NA;NA;"NA";"GER";1982;M;30;NA;"00:43:08";"NA";32;43.1333;NA
21k;10K;NA;NA;15282;NA;NA;"NA";"GER";1983;M;30;NA;"00:53:57";"NA";31;53.95;NA
21k;10K;NA;NA;10527;NA;NA;"NA";"GER";1983;M;30;NA;"00:53:14";"NA";31;53.2333;NA
21k;10K;NA;NA;17282;NA;NA;"NA";"ESP";1981;M;30;NA;"00:43:55";"NA";33;43.9167;NA
21k;10K;NA;NA;20761;NA;NA;"NA";"NED";1982;M;30;NA;"01:07:09";"NA";32;67.15;NA
21k;10K;NA;NA;5030;NA;NA;"NA";"GER";1983;M;30;NA;"00:51:21";"NA";31;51.35;NA
21k;10K;NA;NA;20376;NA;NA;"NA";"GER";1982;M;30;NA;"01:19:45";"NA";32;79.75;NA
21k;10K;NA;NA;7883;NA;NA;"NA";"ESP";1983;M;30;NA;"00:48:41";"NA";31;48.6833;NA
21k;10K;NA;NA;6034;NA;NA;"InnoZ";"GER";1980;M;30;NA;"00:56:41";"NA";34;56.6833;NA
21k;10K;NA;NA;17128;NA;NA;"NA";"GER";1981;M;30;NA;"00:54:31";"NA";33;54.5167;NA
21k;10K;NA;NA;20481;NA;NA;"NA";"SRB";1982;M;30;NA;"00:53:08";"NA";32;53.1333;NA
21k;10K;NA;NA;13206;NA;NA;"NA";"GER";1984;M;30;NA;"01:02:10";"NA";30;62.1667;NA
21k;10K;NA;NA;9776;NA;NA;"NA";"GER";1983;M;30;NA;"01:21:23";"NA";31;81.3833;NA
21k;10K;NA;NA;10690;NA;NA;"Stade Genève";"SUI";1981;M;30;NA;"00:36:40";"NA";33;36.6667;NA
21k;10K;NA;NA;12856;NA;NA;"NA";"ESP";1981;M;30;NA;"00:50:51";"NA";33;50.85;NA
21k;10K;NA;NA;12711;NA;NA;"NA";"GER";1963;M;50;NA;"00:56:16";"NA";51;56.2667;NA
21k;10K;NA;NA;F2722;NA;NA;"TSV Lola";"GER";1958;W;55;NA;"01:02:14";"NA";56;62.2333;NA
21k;10K;NA;NA;16929;NA;NA;"NA";"NED";1984;M;30;NA;"01:04:58";"NA";30;64.9667;NA
21k;10K;NA;NA;16288;NA;NA;"NA";"GER";1984;M;30;NA;"00:55:17";"NA";30;55.2833;NA
21k;10K;NA;NA;17946;NA;NA;"NA";"GER";1981;M;30;NA;"00:51:20";"NA";33;51.3333;NA
21k;10K;NA;NA;8394;NA;NA;"NA";"GER";1982;M;30;NA;"00:55:55";"NA";32;55.9167;NA
21k;10K;NA;NA;14520;NA;NA;"Fahrradstation";"GER";1980;M;30;NA;"00:59:59";"NA";34;59.9833;NA
21k;10K;NA;NA;15460;NA;NA;"NA";"GER";1980;M;30;NA;"00:44:26";"NA";34;44.4333;NA
21k;10K;NA;NA;5804;NA;NA;"Podistica Il Campino";"ITA";1980;M;30;NA;"00:36:37";"NA";34;36.6167;NA
21k;10K;NA;NA;21199;NA;NA;"NA";"DEN";1981;M;30;NA;"00:48:57";"NA";33;48.95;NA
21k;10K;NA;NA;6222;NA;NA;"NA";"GER";1980;M;30;NA;"00:41:20";"NA";34;41.3333;NA
21k;10K;NA;NA;4666;NA;NA;"NA";"FRA";1963;M;50;NA;"00:55:02";"NA";51;55.0333;NA
21k;10K;NA;NA;18995;NA;NA;"NA";"IRL";1980;M;30;NA;"00:46:33";"NA";34;46.55;NA
21k;10K;NA;NA;16747;NA;NA;"NA";"USA";1981;M;30;NA;"00:51:58";"NA";33;51.9667;NA
21k;10K;NA;NA;4809;NA;NA;"NA";"SWE";1984;M;30;NA;"00:47:50";"NA";30;47.8333;NA
21k;10K;NA;NA;8944;NA;NA;"RDC";"GBR";1983;M;30;NA;"00:39:42";"NA";31;39.7;NA
21k;10K;NA;NA;16687;NA;NA;"NA";"GER";1982;M;30;NA;"00:50:12";"NA";32;50.2;NA
21k;10K;NA;NA;7552;NA;NA;"NA";"GER";1982;M;30;NA;"00:58:57";"NA";32;58.95;NA
21k;10K;NA;NA;10556;NA;NA;"Danish Military Sports Federat";"COD";1980;M;30;NA;"00:47:06";"NA";34;47.1;NA
21k;10K;NA;NA;15738;NA;NA;"NA";"ITA";1983;M;30;NA;"00:40:40";"NA";31;40.6667;NA
21k;10K;NA;NA;4342;NA;NA;"NA";"GER";1984;M;30;NA;"00:56:06";"NA";30;56.1;NA
21k;10K;NA;NA;15189;NA;NA;"NA";"GER";1984;M;30;NA;"01:10:52";"NA";30;70.8667;NA
21k;10K;NA;NA;18665;NA;NA;"Muu";"POL";1980;M;30;NA;"01:07:18";"NA";34;67.3;NA
21k;10K;NA;NA;11826;NA;NA;"NA";"HUN";1984;M;30;NA;"00:54:44";"NA";30;54.7333;NA
21k;10K;NA;NA;10278;NA;NA;"NA";"GER";1983;M;30;NA;"01:00:35";"NA";31;60.5833;NA
21k;10K;NA;NA;21162;NA;NA;"NA";"GER";1982;M;30;NA;"00:56:22";"NA";32;56.3667;NA
21k;10K;NA;NA;14847;NA;NA;"NA";"DEN";1984;M;30;NA;"01:00:11";"NA";30;60.1833;NA
21k;10K;NA;NA;18982;NA;NA;"NA";"GER";1981;M;30;NA;"00:47:54";"NA";33;47.9;NA
21k;10K;NA;NA;9808;NA;NA;"NA";"GER";1964;M;50;NA;"00:53:00";"NA";50;53;NA
21k;10K;NA;NA;13064;NA;NA;"NA";"GER";1984;M;30;NA;"01:02:23";"NA";30;62.3833;NA
21k;10K;NA;NA;4066;NA;NA;"NA";"GBR";1984;M;30;NA;"01:06:14";"NA";30;66.2333;NA
21k;10K;NA;NA;3999;NA;NA;"NA";"GER";1981;M;30;NA;"01:09:06";"NA";33;69.1;NA
21k;10K;NA;NA;10273;NA;NA;"NA";"GER";1982;M;30;NA;"00:49:20";"NA";32;49.3333;NA
21k;10K;NA;NA;21696;NA;NA;"Gipfelstürmer Erzgebirge";"GER";1982;M;30;NA;"00:50:29";"NA";32;50.4833;NA
21k;10K;NA;NA;14489;NA;NA;"NA";"GER";1981;M;30;NA;"00:54:41";"NA";33;54.6833;NA
21k;10K;NA;NA;18582;NA;NA;"NA";"GER";1984;M;30;NA;"00:44:48";"NA";30;44.8;NA
21k;10K;NA;NA;16279;NA;NA;"NA";"GER";1983;M;30;NA;"00:54:45";"NA";31;54.75;NA
21k;10K;NA;NA;9764;NA;NA;"Rbb";"GER";1964;M;50;NA;"01:00:58";"NA";50;60.9667;NA
21k;10K;NA;NA;20033;NA;NA;"NA";"GER";1982;M;30;NA;"01:07:59";"NA";32;67.9833;NA
21k;10K;NA;NA;8781;NA;NA;"NA";"GER";1982;M;30;NA;"00:48:17";"NA";32;48.2833;NA
21k;10K;NA;NA;16351;NA;NA;"NA";"GER";1981;M;30;NA;"00:46:40";"NA";33;46.6667;NA
21k;10K;NA;NA;6171;NA;NA;"NA";"ITA";1982;M;30;NA;"00:59:21";"NA";32;59.35;NA
21k;10K;NA;NA;14342;NA;NA;"NA";"FRA";1982;M;30;NA;"00:45:59";"NA";32;45.9833;NA
21k;10K;NA;NA;4927;NA;NA;"InnoZ";"GER";1981;M;30;NA;"00:54:30";"NA";33;54.5;NA
21k;10K;NA;NA;15583;NA;NA;"NA";"COL";1980;M;30;NA;"00:54:58";"NA";34;54.9667;NA
21k;10K;NA;NA;4753;NA;NA;"Le roi c'est moi!";"GER";1983;M;30;NA;"00:49:34";"NA";31;49.5667;NA
21k;10K;NA;NA;11350;NA;NA;"Tsve 1890 Bielefeld Teuto Run";"GER";1960;M;50;NA;"00:54:33";"NA";54;54.55;NA
21k;10K;NA;NA;17328;NA;NA;"C.A. Malagon";"ESP";1983;M;30;NA;"00:41:36";"NA";31;41.6;NA
21k;10K;NA;NA;20288;NA;NA;"NA";"FRA";1984;M;30;NA;"00:47:24";"NA";30;47.4;NA
21k;10K;NA;NA;13558;NA;NA;"PODISTICA";"ITA";1982;M;30;NA;"01:06:09";"NA";32;66.15;NA
21k;10K;NA;NA;13680;NA;NA;"NA";"GER";1980;M;30;NA;"00:52:44";"NA";34;52.7333;NA
21k;10K;NA;NA;4877;NA;NA;"Proof of Life";"DEN";1982;M;30;NA;"00:59:43";"NA";32;59.7167;NA
21k;10K;NA;NA;12980;NA;NA;"NA";"GER";1984;M;30;NA;"00:53:51";"NA";30;53.85;NA
21k;10K;NA;NA;19821;NA;NA;"NA";"GBR";1984;M;30;NA;"00:50:51";"NA";30;50.85;NA
21k;10K;NA;NA;8065;NA;NA;"Mtv 1861 Treuenbrietzen";"GER";1964;M;50;NA;"00:52:03";"NA";50;52.05;NA
21k;10K;NA;NA;7482;NA;NA;"Rechtsanwaltskanzlei Dr.Hartma";"GER";1980;M;30;NA;"01:00:24";"NA";34;60.4;NA
21k;10K;NA;NA;14884;NA;NA;"NA";"GER";1984;M;30;NA;"00:57:50";"NA";30;57.8333;NA
21k;10K;NA;NA;16132;NA;NA;"NA";"POL";1981;M;30;NA;"00:51:03";"NA";33;51.05;NA
21k;10K;NA;NA;4192;NA;NA;"Muu";"POL";1980;M;30;NA;"00:50:24";"NA";34;50.4;NA
21k;10K;NA;NA;21183;NA;NA;"NA";"GER";1982;M;30;NA;"01:01:04";"NA";32;61.0667;NA
21k;10K;NA;NA;10817;NA;NA;"NA";"GER";1982;M;30;NA;"01:07:41";"NA";32;67.6833;NA
21k;10K;NA;NA;13131;NA;NA;"Lauftreff Nordschleswig";"DEN";1982;M;30;NA;"00:51:22";"NA";32;51.3667;NA
21k;10K;NA;NA;11003;NA;NA;"NA";"IRL";1982;M;30;NA;"00:45:56";"NA";32;45.9333;NA
21k;10K;NA;NA;7508;NA;NA;"NA";"GER";1981;M;30;NA;"00:45:56";"NA";33;45.9333;NA
21k;10K;NA;NA;20528;NA;NA;"Slow Flow";"GER";1960;M;50;NA;"01:07:06";"NA";54;67.1;NA
21k;10K;NA;NA;6074;NA;NA;"NA";"GER";1981;M;30;NA;"01:00:09";"NA";33;60.15;NA
21k;10K;NA;NA;20053;NA;NA;"NA";"ITA";1981;M;30;NA;"01:01:41";"NA";33;61.6833;NA
21k;10K;NA;NA;6956;NA;NA;"Team Allerdings";"GER";1981;M;30;NA;"00:56:15";"NA";33;56.25;NA
21k;10K;NA;NA;19028;NA;NA;"NA";"GER";1980;M;30;NA;"00:58:30";"NA";34;58.5;NA
21k;10K;NA;NA;17878;NA;NA;"NA";"GER";1983;M;30;NA;"00:51:22";"NA";31;51.3667;NA
21k;10K;NA;NA;20744;NA;NA;"NA";"GER";1981;M;30;NA;"00:56:38";"NA";33;56.6333;NA
21k;10K;NA;NA;14492;NA;NA;"NA";"GER";1981;M;30;NA;"00:52:11";"NA";33;52.1833;NA
21k;10K;NA;NA;19616;NA;NA;"Team Blekinge";"SWE";1984;M;30;NA;"00:35:33";"NA";30;35.55;NA
21k;10K;NA;NA;12129;NA;NA;"Fortuna Schmölln";"GER";1982;M;30;NA;"00:54:29";"NA";32;54.4833;NA
21k;10K;NA;NA;16117;NA;NA;"Podistica Interforze Modena";"ITA";1961;M;50;NA;"01:02:31";"NA";53;62.5167;NA
21k;10K;NA;NA;5710;NA;NA;"NA";"GER";1983;M;30;NA;"00:42:58";"NA";31;42.9667;NA
21k;10K;NA;NA;5684;NA;NA;"NA";"GER";1983;M;30;NA;"00:56:26";"NA";31;56.4333;NA
21k;10K;NA;NA;9943;NA;NA;"NA";"NED";1981;M;30;NA;"00:56:26";"NA";33;56.4333;NA
