race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;10K;NA;NA;21691;NA;NA;"NA";"GER";1965;M;45;NA;"00:55:02";"NA";48;55.0333;NA
21k;complete;NA;11156;20809;NA;NA;"Lauftreff Braunschweig";"GER";1966;M;45;1601;"02:00:10";"02:05:10";47;120.1667;125.1667
21k;10K;NA;NA;20809;NA;NA;"Lauftreff Braunschweig";"GER";1966;M;45;NA;"00:53:25";"NA";47;53.4167;NA
21k;complete;NA;11157;15137;NA;NA;"NA";"GER";1975;M;35;1217;"02:00:10";"02:29:04";38;120.1667;149.0667
21k;10K;NA;NA;15137;NA;NA;"NA";"GER";1975;M;35;NA;"00:58:16";"NA";38;58.2667;NA
21k;complete;NA;11158;F10772;NA;NA;"NA";"GER";1989;W;H;483;"02:00:10";"02:12:43";24;120.1667;132.7167
21k;10K;NA;NA;F10772;NA;NA;"NA";"GER";1989;W;H;NA;"00:57:10";"NA";24;57.1667;NA
21k;complete;NA;11159;F4365;NA;NA;"NA";"GER";1968;W;45;352;"02:00:10";"02:08:27";45;120.1667;128.45
21k;10K;NA;NA;F4365;NA;NA;"NA";"GER";1968;W;45;NA;"00:57:16";"NA";45;57.2667;NA
21k;complete;NA;11160;F605;NA;NA;"NA";"GBR";1977;W;35;286;"02:00:10";"02:24:23";36;120.1667;144.3833
21k;10K;NA;NA;F605;NA;NA;"NA";"GBR";1977;W;35;NA;"00:57:39";"NA";36;57.65;NA
21k;complete;NA;11161;13767;NA;NA;"Oranienburg";"GER";1961;M;50;1151;"02:00:10";"02:16:38";52;120.1667;136.6333
21k;10K;NA;NA;13767;NA;NA;"Oranienburg";"GER";1961;M;50;NA;"00:56:08";"NA";52;56.1333;NA
21k;complete;NA;11162;8264;NA;NA;"NA";"GER";1969;M;40;1294;"02:00:10";"02:08:27";44;120.1667;128.45
21k;10K;NA;NA;8264;NA;NA;"NA";"GER";1969;M;40;NA;"00:57:15";"NA";44;57.25;NA
21k;complete;NA;11163;3883;NA;NA;"NA";"GBR";1981;M;30;1324;"02:00:10";"02:24:23";32;120.1667;144.3833
21k;10K;NA;NA;3883;NA;NA;"NA";"GBR";1981;M;30;NA;"00:57:39";"NA";32;57.65;NA
21k;complete;NA;11163;11014;NA;NA;"Laufteam Kleinmachnow";"GER";1965;M;45;1602;"02:00:10";"02:04:06";48;120.1667;124.1
21k;10K;NA;NA;11014;NA;NA;"Laufteam Kleinmachnow";"GER";1965;M;45;NA;"00:59:11";"NA";48;59.1833;NA
21k;complete;NA;11165;10235;NA;NA;"LG Donatus Erftstadt";"GER";1954;M;55;497;"02:00:10";"02:12:40";59;120.1667;132.6667
21k;10K;NA;NA;10235;NA;NA;"LG Donatus Erftstadt";"GER";1954;M;55;NA;"00:55:31";"NA";59;55.5167;NA
21k;complete;NA;11166;16313;NA;NA;"NA";"GER";1970;M;40;1295;"02:00:11";"02:08:11";43;120.1833;128.1833
21k;10K;NA;NA;16313;NA;NA;"NA";"GER";1970;M;40;NA;"00:55:29";"NA";43;55.4833;NA
21k;complete;NA;11167;F329;NA;NA;"Sparta";"DEN";1960;W;50;236;"02:00:11";"02:25:08";53;120.1833;145.1333
21k;10K;NA;NA;F329;NA;NA;"Sparta";"DEN";1960;W;50;NA;"00:56:01";"NA";53;56.0167;NA
21k;complete;NA;11168;20296;NA;NA;"BSG Landesbank Berlin";"GER";1980;M;30;1325;"02:00:11";"02:03:56";33;120.1833;123.9333
21k;10K;NA;NA;20296;NA;NA;"BSG Landesbank Berlin";"GER";1980;M;30;NA;"00:52:19";"NA";33;52.3167;NA
21k;complete;NA;11169;15506;NA;NA;"Sparta";"DEN";1964;M;45;1603;"02:00:11";"02:29:09";49;120.1833;149.15
21k;10K;NA;NA;15506;NA;NA;"Sparta";"DEN";1964;M;45;NA;"00:57:01";"NA";49;57.0167;NA
21k;complete;NA;11170;11853;NA;NA;"NA";"GER";1992;M;H;1430;"02:00:11";"02:15:59";21;120.1833;135.9833
21k;10K;NA;NA;11853;NA;NA;"NA";"GER";1992;M;H;NA;"00:56:35";"NA";21;56.5833;NA
21k;complete;NA;11170;11254;NA;NA;"NA";"DEN";1960;M;50;1152;"02:00:11";"02:15:19";53;120.1833;135.3167
21k;10K;NA;NA;11254;NA;NA;"NA";"DEN";1960;M;50;NA;"00:55:15";"NA";53;55.25;NA
21k;complete;NA;11172;4818;NA;NA;"NA";"DEN";1987;M;H;1431;"02:00:11";"02:17:48";26;120.1833;137.8
21k;10K;NA;NA;4818;NA;NA;"NA";"DEN";1987;M;H;NA;"00:56:42";"NA";26;56.7;NA
21k;complete;NA;11173;F3120;NA;NA;"NA";"GER";1975;W;35;287;"02:00:12";"02:15:52";38;120.2;135.8667
21k;10K;NA;NA;F3120;NA;NA;"NA";"GER";1975;W;35;NA;"00:56:36";"NA";38;56.6;NA
21k;complete;NA;11174;F7220;NA;NA;"NA";"DEN";1961;W;50;237;"02:00:12";"02:14:38";52;120.2;134.6333
21k;10K;NA;NA;F7220;NA;NA;"NA";"DEN";1961;W;50;NA;"00:56:00";"NA";52;56;NA
21k;complete;NA;11175;F5063;NA;NA;"LSF Oldenburg";"GER";1972;W;40;347;"02:00:12";"02:14:25";41;120.2;134.4167
21k;10K;NA;NA;F5063;NA;NA;"LSF Oldenburg";"GER";1972;W;40;NA;"00:56:10";"NA";41;56.1667;NA
21k;complete;NA;11176;6830;NA;NA;"kulturklub";"DEN";1960;M;50;1153;"02:00:12";"02:26:08";53;120.2;146.1333
21k;10K;NA;NA;6830;NA;NA;"kulturklub";"DEN";1960;M;50;NA;"00:57:16";"NA";53;57.2667;NA
21k;complete;NA;11177;10473;NA;NA;"SG Atletik";"DEN";1951;M;60;233;"02:00:12";"02:18:08";62;120.2;138.1333
21k;10K;NA;NA;10473;NA;NA;"SG Atletik";"DEN";1951;M;60;NA;"00:55:38";"NA";62;55.6333;NA
21k;complete;NA;11178;6056;NA;NA;"NA";"ITA";1966;M;45;1604;"02:00:12";"02:34:32";47;120.2;154.5333
21k;10K;NA;NA;6056;NA;NA;"NA";"ITA";1966;M;45;NA;"00:57:44";"NA";47;57.7333;NA
21k;complete;NA;11179;F5827;NA;NA;"NA";"GER";1968;W;45;353;"02:00:13";"02:26:47";45;120.2167;146.7833
21k;10K;NA;NA;F5827;NA;NA;"NA";"GER";1968;W;45;NA;"00:57:08";"NA";45;57.1333;NA
21k;complete;NA;11180;13392;NA;NA;"NA";"ITA";1967;M;45;1605;"02:00:13";"02:34:32";46;120.2167;154.5333
21k;10K;NA;NA;13392;NA;NA;"NA";"ITA";1967;M;45;NA;"00:57:44";"NA";46;57.7333;NA
21k;complete;NA;11181;F6375;NA;NA;"NA";"DEN";1973;W;40;348;"02:00:13";"02:30:41";40;120.2167;150.6833
21k;10K;NA;NA;F6375;NA;NA;"NA";"DEN";1973;W;40;NA;"00:57:16";"NA";40;57.2667;NA
21k;complete;NA;11182;F5189;NA;NA;"NA";"DEN";1952;W;60;17;"02:00:13";"02:18:52";61;120.2167;138.8667
21k;10K;NA;NA;F5189;NA;NA;"NA";"DEN";1952;W;60;NA;"00:57:18";"NA";61;57.3;NA
21k;complete;NA;11183;F5246;NA;NA;"Karower Dachse";"GER";1943;W;70;1;"02:00:13";"02:16:31";70;120.2167;136.5167
21k;10K;NA;NA;F5246;NA;NA;"Karower Dachse";"GER";1943;W;70;NA;"00:56:14";"NA";70;56.2333;NA
21k;complete;NA;11184;F5218;NA;NA;"NA";"GER";1986;W;H;484;"02:00:13";"02:24:37";27;120.2167;144.6167
21k;10K;NA;NA;F5218;NA;NA;"NA";"GER";1986;W;H;NA;"00:57:28";"NA";27;57.4667;NA
21k;complete;NA;11185;7038;NA;NA;"NA";"GER";1988;M;H;1432;"02:00:14";"02:01:40";25;120.2333;121.6667
21k;10K;NA;NA;7038;NA;NA;"NA";"GER";1988;M;H;NA;"00:53:30";"NA";25;53.5;NA
21k;complete;NA;11186;F8006;NA;NA;"NA";"GER";1977;W;35;288;"02:00:14";"02:15:32";36;120.2333;135.5333
21k;10K;NA;NA;F8006;NA;NA;"NA";"GER";1977;W;35;NA;"00:55:44";"NA";36;55.7333;NA
21k;complete;NA;11187;13399;NA;NA;"Vattenfall";"GER";1970;M;40;1296;"02:00:14";"02:13:12";43;120.2333;133.2
21k;10K;NA;NA;13399;NA;NA;"Vattenfall";"GER";1970;M;40;NA;"00:55:26";"NA";43;55.4333;NA
21k;complete;NA;11188;5093;NA;NA;"NA";"NED";1967;M;45;1606;"02:00:14";"02:25:21";46;120.2333;145.35
21k;10K;NA;NA;5093;NA;NA;"NA";"NED";1967;M;45;NA;"00:56:31";"NA";46;56.5167;NA
21k;complete;NA;11188;16986;NA;NA;"NA";"GER";1987;M;H;1433;"02:00:14";"02:29:25";26;120.2333;149.4167
21k;10K;NA;NA;16986;NA;NA;"NA";"GER";1987;M;H;NA;"00:57:35";"NA";26;57.5833;NA
21k;complete;NA;11190;10236;NA;NA;"Berlin-Trikot";"GER";1988;M;H;1434;"02:00:14";"02:17:08";25;120.2333;137.1333
21k;10K;NA;NA;10236;NA;NA;"Berlin-Trikot";"GER";1988;M;H;NA;"00:55:26";"NA";25;55.4333;NA
21k;complete;NA;11190;12768;NA;NA;"NA";"NED";1962;M;50;1154;"02:00:14";"02:25:22";51;120.2333;145.3667
21k;10K;NA;NA;12768;NA;NA;"NA";"NED";1962;M;50;NA;"00:56:32";"NA";51;56.5333;NA
21k;complete;NA;11192;20993;NA;NA;"NA";"GER";1990;M;H;1435;"02:00:14";"02:29:29";23;120.2333;149.4833
21k;10K;NA;NA;20993;NA;NA;"NA";"GER";1990;M;H;NA;"00:53:42";"NA";23;53.7;NA
21k;complete;NA;11192;F8347;NA;NA;"NA";"GBR";1982;W;30;380;"02:00:14";"02:18:21";31;120.2333;138.35
21k;10K;NA;NA;F8347;NA;NA;"NA";"GBR";1982;W;30;NA;"00:56:47";"NA";31;56.7833;NA
21k;complete;NA;11194;F1350;NA;NA;"NA";"GER";1982;W;30;381;"02:00:14";"02:25:57";31;120.2333;145.95
21k;10K;NA;NA;F1350;NA;NA;"NA";"GER";1982;W;30;NA;"00:58:30";"NA";31;58.5;NA
21k;complete;NA;11195;F6164;NA;NA;"NA";"GER";1967;W;45;354;"02:00:14";"02:17:26";46;120.2333;137.4333
21k;10K;NA;NA;F6164;NA;NA;"NA";"GER";1967;W;45;NA;"00:56:31";"NA";46;56.5167;NA
21k;complete;NA;11195;F10180;NA;NA;"NA";"DEN";1976;W;35;289;"02:00:14";"02:19:26";37;120.2333;139.4333
21k;10K;NA;NA;F10180;NA;NA;"NA";"DEN";1976;W;35;NA;"00:58:19";"NA";37;58.3167;NA
21k;complete;NA;11197;F10327;NA;NA;"NA";"GER";1979;W;30;382;"02:00:14";"02:30:50";34;120.2333;150.8333
21k;10K;NA;NA;F10327;NA;NA;"NA";"GER";1979;W;30;NA;"00:57:04";"NA";34;57.0667;NA
21k;complete;NA;11198;F1552;NA;NA;"NA";"DEN";1967;W;45;355;"02:00:14";"02:06:23";46;120.2333;126.3833
21k;10K;NA;NA;F1552;NA;NA;"NA";"DEN";1967;W;45;NA;"00:55:34";"NA";46;55.5667;NA
21k;complete;NA;11199;15761;NA;NA;"NA";"SWE";1953;M;60;234;"02:00:15";"02:05:24";60;120.25;125.4
21k;10K;NA;NA;15761;NA;NA;"NA";"SWE";1953;M;60;NA;"00:57:04";"NA";60;57.0667;NA
21k;complete;NA;11199;20437;NA;NA;"NA";"NED";1982;M;30;1326;"02:00:15";"02:32:19";31;120.25;152.3167
21k;10K;NA;NA;20437;NA;NA;"NA";"NED";1982;M;30;NA;"00:52:43";"NA";31;52.7167;NA
21k;complete;NA;11199;21414;NA;NA;"Lauftreff SVW 05 Würzburg";"GER";1951;M;60;234;"02:00:15";"02:26:41";62;120.25;146.6833
21k;10K;NA;NA;21414;NA;NA;"Lauftreff SVW 05 Würzburg";"GER";1951;M;60;NA;"00:57:41";"NA";62;57.6833;NA
21k;complete;NA;11202;F3511;NA;NA;"Thomson Reuters";"POL";1986;W;H;485;"02:00:15";"02:33:22";27;120.25;153.3667
21k;10K;NA;NA;F3511;NA;NA;"Thomson Reuters";"POL";1986;W;H;NA;"00:57:35";"NA";27;57.5833;NA
21k;complete;NA;11202;17659;NA;NA;"Borussia Friedrichsfelde";"GER";1949;M;60;236;"02:00:15";"02:04:49";64;120.25;124.8167
21k;10K;NA;NA;17659;NA;NA;"Borussia Friedrichsfelde";"GER";1949;M;60;NA;"00:54:12";"NA";64;54.2;NA
21k;complete;NA;11204;2363;NA;NA;"NA";"GER";1952;M;60;237;"02:00:15";"02:08:22";61;120.25;128.3667
21k;10K;NA;NA;2363;NA;NA;"NA";"GER";1952;M;60;NA;"00:55:06";"NA";61;55.1;NA
21k;complete;NA;11204;13695;NA;NA;"CD A QUÉ ATACAMOS";"ESP";1972;M;40;1297;"02:00:15";"02:00:58";41;120.25;120.9667
21k;10K;NA;NA;13695;NA;NA;"CD A QUÉ ATACAMOS";"ESP";1972;M;40;NA;"00:55:35";"NA";41;55.5833;NA
21k;complete;NA;11206;15837;NA;NA;"NA";"GER";1980;M;30;1327;"02:00:15";"02:33:41";33;120.25;153.6833
21k;10K;NA;NA;15837;NA;NA;"NA";"GER";1980;M;30;NA;"00:58:14";"NA";33;58.2333;NA
21k;complete;NA;11207;F1030;NA;NA;"NA";"GER";1989;W;H;486;"02:00:15";"02:16:51";24;120.25;136.85
21k;10K;NA;NA;F1030;NA;NA;"NA";"GER";1989;W;H;NA;"00:56:26";"NA";24;56.4333;NA
21k;complete;NA;11208;F3387;NA;NA;"TERRAMIA";"ITA";1955;W;55;86;"02:00:15";"02:27:42";58;120.25;147.7
21k;10K;NA;NA;F3387;NA;NA;"TERRAMIA";"ITA";1955;W;55;NA;"00:55:34";"NA";58;55.5667;NA
21k;complete;NA;11209;F7428;NA;NA;"CD A QUÉ ATACAMOS";"ESP";1976;W;35;290;"02:00:15";"02:00:58";37;120.25;120.9667
21k;10K;NA;NA;F7428;NA;NA;"CD A QUÉ ATACAMOS";"ESP";1976;W;35;NA;"00:55:35";"NA";37;55.5833;NA
21k;complete;NA;11210;15005;NA;NA;"NA";"GER";1955;M;55;498;"02:00:15";"02:13:02";58;120.25;133.0333
21k;10K;NA;NA;15005;NA;NA;"NA";"GER";1955;M;55;NA;"00:54:44";"NA";58;54.7333;NA
21k;complete;NA;11211;5966;NA;NA;"NA";"GER";1985;M;H;1436;"02:00:15";"02:33:33";28;120.25;153.55
21k;10K;NA;NA;5966;NA;NA;"NA";"GER";1985;M;H;NA;"00:59:52";"NA";28;59.8667;NA
21k;complete;NA;11212;21260;NA;NA;"NA";"GER";1978;M;35;1218;"02:00:15";"02:13:36";35;120.25;133.6
21k;10K;NA;NA;21260;NA;NA;"NA";"GER";1978;M;35;NA;"00:56:44";"NA";35;56.7333;NA
21k;complete;NA;11213;16371;NA;NA;"NA";"GER";1983;M;30;1328;"02:00:15";"02:08:23";30;120.25;128.3833
21k;10K;NA;NA;16371;NA;NA;"NA";"GER";1983;M;30;NA;"00:55:06";"NA";30;55.1;NA
21k;complete;NA;11214;8304;NA;NA;"Rot Weiss Essen";"GER";1961;M;50;1155;"02:00:16";"02:30:46";52;120.2667;150.7667
21k;10K;NA;NA;8304;NA;NA;"Rot Weiss Essen";"GER";1961;M;50;NA;"00:58:29";"NA";52;58.4833;NA
21k;complete;NA;11215;11551;NA;NA;"NA";"DEN";1957;M;55;499;"02:00:16";"02:16:00";56;120.2667;136
21k;10K;NA;NA;11551;NA;NA;"NA";"DEN";1957;M;55;NA;"00:57:37";"NA";56;57.6167;NA
21k;complete;NA;11215;12597;NA;NA;"Haus&Hof";"GER";1962;M;50;1156;"02:00:16";"02:36:19";51;120.2667;156.3167
21k;10K;NA;NA;12597;NA;NA;"Haus&Hof";"GER";1962;M;50;NA;"00:56:38";"NA";51;56.6333;NA
21k;complete;NA;11217;F2011;NA;NA;"NA";"USA";1980;W;30;383;"02:00:16";"02:29:18";33;120.2667;149.3
21k;10K;NA;NA;F2011;NA;NA;"NA";"USA";1980;W;30;NA;"00:56:11";"NA";33;56.1833;NA
21k;complete;NA;11218;9549;NA;NA;"Hermeline";"GER";1961;M;50;1157;"02:00:16";"02:17:00";52;120.2667;137
21k;10K;NA;NA;9549;NA;NA;"Hermeline";"GER";1961;M;50;NA;"00:57:22";"NA";52;57.3667;NA
21k;complete;NA;11218;F9357;NA;NA;"NA";"ITA";1985;W;H;487;"02:00:16";"02:13:09";28;120.2667;133.15
21k;10K;NA;NA;F9357;NA;NA;"NA";"ITA";1985;W;H;NA;"00:55:06";"NA";28;55.1;NA
21k;complete;NA;11220;13098;NA;NA;"Bergfelde-Lauf";"GER";1959;M;50;1158;"02:00:16";"02:13:23";54;120.2667;133.3833
21k;10K;NA;NA;13098;NA;NA;"Bergfelde-Lauf";"GER";1959;M;50;NA;"00:56:11";"NA";54;56.1833;NA
21k;complete;NA;11221;7997;NA;NA;"Hackespitzeeinszweidrei";"GER";1983;M;30;1329;"02:00:16";"02:04:10";30;120.2667;124.1667
21k;10K;NA;NA;7997;NA;NA;"Hackespitzeeinszweidrei";"GER";1983;M;30;NA;"00:51:45";"NA";30;51.75;NA
21k;complete;NA;11222;F7339;NA;NA;"JumBus";"DEN";1979;W;30;384;"02:00:16";"02:17:24";34;120.2667;137.4
21k;10K;NA;NA;F7339;NA;NA;"JumBus";"DEN";1979;W;30;NA;"00:56:36";"NA";34;56.6;NA
21k;complete;NA;11223;F7654;NA;NA;"FitnessDK TRI";"DEN";1984;W;H;488;"02:00:17";"02:12:29";29;120.2833;132.4833
21k;10K;NA;NA;F7654;NA;NA;"FitnessDK TRI";"DEN";1984;W;H;NA;"00:53:02";"NA";29;53.0333;NA
21k;complete;NA;11224;F3644;NA;NA;"NA";"GER";1970;W;40;349;"02:00:17";"02:19:19";43;120.2833;139.3167
21k;10K;NA;NA;F3644;NA;NA;"NA";"GER";1970;W;40;NA;"00:58:28";"NA";43;58.4667;NA
21k;complete;NA;11225;9718;NA;NA;"Lokomotive Graß";"GER";1964;M;45;1607;"02:00:17";"02:18:47";49;120.2833;138.7833
21k;10K;NA;NA;9718;NA;NA;"Lokomotive Graß";"GER";1964;M;45;NA;"00:58:07";"NA";49;58.1167;NA
21k;complete;NA;11225;10518;NA;NA;"NA";"DEN";1978;M;35;1219;"02:00:17";"02:31:30";35;120.2833;151.5
21k;10K;NA;NA;10518;NA;NA;"NA";"DEN";1978;M;35;NA;"00:55:53";"NA";35;55.8833;NA
21k;complete;NA;11227;F10700;NA;NA;"NA";"DEN";1963;W;50;238;"02:00:17";"02:18:43";50;120.2833;138.7167
21k;10K;NA;NA;F10700;NA;NA;"NA";"DEN";1963;W;50;NA;"00:56:02";"NA";50;56.0333;NA
21k;complete;NA;11228;F1102;NA;NA;"NA";"GER";1962;W;50;239;"02:00:17";"02:30:47";51;120.2833;150.7833
21k;10K;NA;NA;F1102;NA;NA;"NA";"GER";1962;W;50;NA;"00:58:37";"NA";51;58.6167;NA
21k;complete;NA;11229;14499;NA;NA;"NA";"GER";1977;M;35;1220;"02:00:17";"02:08:06";36;120.2833;128.1
21k;10K;NA;NA;14499;NA;NA;"NA";"GER";1977;M;35;NA;"00:59:15";"NA";36;59.25;NA
21k;complete;NA;11230;F2911;NA;NA;"NA";"GER";1979;W;30;385;"02:00:17";"02:04:30";34;120.2833;124.5
21k;10K;NA;NA;F2911;NA;NA;"NA";"GER";1979;W;30;NA;"00:55:16";"NA";34;55.2667;NA
21k;complete;NA;11231;9813;NA;NA;"NA";"GER";1981;M;30;1330;"02:00:17";"02:29:37";32;120.2833;149.6167
21k;10K;NA;NA;9813;NA;NA;"NA";"GER";1981;M;30;NA;"00:58:33";"NA";32;58.55;NA
21k;complete;NA;11231;11962;NA;NA;"Pro-ELEMENT-Running Team";"GER";1964;M;45;1608;"02:00:17";"02:19:43";49;120.2833;139.7167
21k;10K;NA;NA;11962;NA;NA;"Pro-ELEMENT-Running Team";"GER";1964;M;45;NA;"00:57:53";"NA";49;57.8833;NA
21k;complete;NA;11233;15043;NA;NA;"Viborg AM";"DEN";1951;M;60;238;"02:00:17";"02:12:54";62;120.2833;132.9
21k;10K;NA;NA;15043;NA;NA;"Viborg AM";"DEN";1951;M;60;NA;"00:53:47";"NA";62;53.7833;NA
21k;complete;NA;11233;F3589;NA;NA;"NA";"BEL";1987;W;H;489;"02:00:17";"02:29:34";26;120.2833;149.5667
21k;10K;NA;NA;F3589;NA;NA;"NA";"BEL";1987;W;H;NA;"00:56:05";"NA";26;56.0833;NA
21k;complete;NA;11235;F10646;NA;NA;"NA";"GER";1986;W;H;490;"02:00:18";"02:13:27";27;120.3;133.45
21k;10K;NA;NA;F10646;NA;NA;"NA";"GER";1986;W;H;NA;"00:57:10";"NA";27;57.1667;NA
21k;complete;NA;11236;12929;NA;NA;"NA";"GER";1983;M;30;1331;"02:00:18";"02:35:32";30;120.3;155.5333
21k;10K;NA;NA;12929;NA;NA;"NA";"GER";1983;M;30;NA;"00:56:57";"NA";30;56.95;NA
21k;complete;NA;11236;F1019;NA;NA;"NA";"GER";1979;W;30;386;"02:00:18";"02:33:54";34;120.3;153.9
21k;10K;NA;NA;F1019;NA;NA;"NA";"GER";1979;W;30;NA;"00:58:45";"NA";34;58.75;NA
21k;complete;NA;11238;10006;NA;NA;"NA";"GER";1984;M;H;1437;"02:00:18";"02:25:32";29;120.3;145.5333
21k;10K;NA;NA;10006;NA;NA;"NA";"GER";1984;M;H;NA;"00:57:46";"NA";29;57.7667;NA
21k;complete;NA;11238;17466;NA;NA;"LG Kieback&Peter";"GER";1962;M;50;1159;"02:00:18";"02:16:04";51;120.3;136.0667
21k;10K;NA;NA;17466;NA;NA;"LG Kieback&Peter";"GER";1962;M;50;NA;"00:55:45";"NA";51;55.75;NA
21k;complete;NA;11240;F4745;NA;NA;"NA";"GER";1980;W;30;387;"02:00:18";"02:15:42";33;120.3;135.7
21k;10K;NA;NA;F4745;NA;NA;"NA";"GER";1980;W;30;NA;"00:55:02";"NA";33;55.0333;NA
21k;complete;NA;11241;15950;NA;NA;"NA";"GER";1969;M;40;1298;"02:00:18";"02:32:00";44;120.3;152
21k;10K;NA;NA;15950;NA;NA;"NA";"GER";1969;M;40;NA;"00:54:22";"NA";44;54.3667;NA
21k;complete;NA;11242;16266;NA;NA;"St Albans Striders";"GBR";1988;M;H;1438;"02:00:18";"02:25:41";25;120.3;145.6833
21k;10K;NA;NA;16266;NA;NA;"St Albans Striders";"GBR";1988;M;H;NA;"00:58:36";"NA";25;58.6;NA
21k;complete;NA;11242;18870;NA;NA;"NA";"DEN";1979;M;30;1332;"02:00:18";"02:04:52";34;120.3;124.8667
21k;10K;NA;NA;18870;NA;NA;"NA";"DEN";1979;M;30;NA;"00:57:10";"NA";34;57.1667;NA
21k;complete;NA;11244;20915;NA;NA;"NA";"USA";1960;M;50;1160;"02:00:18";"02:08:20";53;120.3;128.3333
21k;10K;NA;NA;20915;NA;NA;"NA";"USA";1960;M;50;NA;"00:53:45";"NA";53;53.75;NA
21k;complete;NA;11244;F5309;NA;NA;"NA";"NED";1966;W;45;356;"02:00:18";"02:34:33";47;120.3;154.55
21k;10K;NA;NA;F5309;NA;NA;"NA";"NED";1966;W;45;NA;"00:57:52";"NA";47;57.8667;NA
21k;complete;NA;11246;3923;NA;NA;"NA";"GER";1989;M;H;1439;"02:00:18";"02:29:27";24;120.3;149.45
21k;10K;NA;NA;3923;NA;NA;"NA";"GER";1989;M;H;NA;"00:57:44";"NA";24;57.7333;NA
21k;complete;NA;11247;F10572;NA;NA;"Vattenfall";"GER";1962;W;50;240;"02:00:19";"02:35:48";51;120.3167;155.8
21k;10K;NA;NA;F10572;NA;NA;"Vattenfall";"GER";1962;W;50;NA;"00:57:01";"NA";51;57.0167;NA
21k;complete;NA;11248;19873;NA;NA;"NA";"GBR";1974;M;35;1221;"02:00:19";"02:29:36";39;120.3167;149.6
21k;10K;NA;NA;19873;NA;NA;"NA";"GBR";1974;M;35;NA;"00:55:35";"NA";39;55.5833;NA
21k;complete;NA;11249;11729;NA;NA;"NA";"NED";1963;M;50;1161;"02:00:19";"02:34:33";50;120.3167;154.55
21k;10K;NA;NA;11729;NA;NA;"NA";"NED";1963;M;50;NA;"00:57:51";"NA";50;57.85;NA
21k;complete;NA;11249;5255;NA;NA;"DO>MORE";"POL";1980;M;30;1333;"02:00:19";"02:27:51";33;120.3167;147.85
21k;10K;NA;NA;5255;NA;NA;"DO>MORE";"POL";1980;M;30;NA;"00:57:45";"NA";33;57.75;NA
21k;complete;NA;11251;F4743;NA;NA;"NA";"GER";1985;W;H;491;"02:00:19";"02:32:40";28;120.3167;152.6667
21k;10K;NA;NA;F4743;NA;NA;"NA";"GER";1985;W;H;NA;"00:58:11";"NA";28;58.1833;NA
21k;complete;NA;11252;18908;NA;NA;"SNIK Atletik";"DEN";1960;M;50;1162;"02:00:19";"02:17:50";53;120.3167;137.8333
21k;10K;NA;NA;18908;NA;NA;"SNIK Atletik";"DEN";1960;M;50;NA;"00:57:04";"NA";53;57.0667;NA
21k;complete;NA;11253;20460;NA;NA;"Korsør Atletik og Motionsklub";"DEN";1972;M;40;1299;"02:00:19";"02:32:26";41;120.3167;152.4333
21k;10K;NA;NA;20460;NA;NA;"Korsør Atletik og Motionsklub";"DEN";1972;M;40;NA;"00:56:20";"NA";41;56.3333;NA
21k;complete;NA;11254;F6836;NA;NA;"SNIK Atletik";"DEN";1960;W;50;241;"02:00:19";"02:17:50";53;120.3167;137.8333
21k;10K;NA;NA;F6836;NA;NA;"SNIK Atletik";"DEN";1960;W;50;NA;"00:57:03";"NA";53;57.05;NA
21k;complete;NA;11254;F8416;NA;NA;"NA";"IRL";1982;W;30;388;"02:00:19";"02:05:53";31;120.3167;125.8833
21k;10K;NA;NA;F8416;NA;NA;"NA";"IRL";1982;W;30;NA;"00:55:39";"NA";31;55.65;NA
21k;complete;NA;11256;17619;NA;NA;"NA";"GER";1965;M;45;1609;"02:00:19";"02:14:17";48;120.3167;134.2833
21k;10K;NA;NA;17619;NA;NA;"NA";"GER";1965;M;45;NA;"00:56:52";"NA";48;56.8667;NA
21k;complete;NA;11257;10610;NA;NA;"Gazelle";"DEN";1952;M;60;239;"02:00:19";"02:32:26";61;120.3167;152.4333
21k;10K;NA;NA;10610;NA;NA;"Gazelle";"DEN";1952;M;60;NA;"00:56:20";"NA";61;56.3333;NA
21k;complete;NA;11258;19204;NA;NA;"NA";"GER";1988;M;H;1440;"02:00:20";"02:29:28";25;120.3333;149.4667
21k;10K;NA;NA;19204;NA;NA;"NA";"GER";1988;M;H;NA;"00:57:44";"NA";25;57.7333;NA
21k;complete;NA;11259;16625;NA;NA;"NA";"DEN";1979;M;30;1334;"02:00:20";"02:28:01";34;120.3333;148.0167
21k;10K;NA;NA;16625;NA;NA;"NA";"DEN";1979;M;30;NA;"00:58:40";"NA";34;58.6667;NA
21k;complete;NA;11259;F10949;NA;NA;"NA";"GER";1972;W;40;350;"02:00:20";"02:16:34";41;120.3333;136.5667
21k;10K;NA;NA;F10949;NA;NA;"NA";"GER";1972;W;40;NA;"00:58:02";"NA";41;58.0333;NA
21k;complete;NA;11261;5337;NA;NA;"NA";"GER";1971;M;40;1300;"02:00:20";"02:34:18";42;120.3333;154.3
21k;10K;NA;NA;5337;NA;NA;"NA";"GER";1971;M;40;NA;"00:59:56";"NA";42;59.9333;NA
21k;complete;NA;11262;F8279;NA;NA;"Augathonis Hannover";"GER";1962;W;50;242;"02:00:20";"02:06:53";51;120.3333;126.8833
